265853	T:101.0,S:52.7,K:48.3,TR:-117.9,SR:-12.1,KR:105.8
265893	T:102.8,S:52.1,K:50.6,TR:-126.1,SR:-10.8,KR:115.2
265933	T:103.8,S:51.8,K:52.1,TR:-130.8,SR:-10.2,KR:120.6
265973	T:104.5,S:51.6,K:52.9,TR:-132.6,SR:-9.9,KR:122.7
266013	T:105.6,S:51.5,K:54.1,TR:-136.8,SR:-9.1,KR:127.7
266053	T:105.5,S:51.8,K:53.6,TR:-139.2,SR:-8.2,KR:130.9
266093	T:103.9,S:52.8,K:51.1,TR:-141.0,SR:-7.3,KR:133.7
266133	T:102.4,S:53.4,K:49.0,TR:-140.0,SR:-6.4,KR:133.6
266173	T:99.6,S:53.6,K:46.1,TR:-134.6,SR:-5.7,KR:128.9
266213	T:97.6,S:54.3,K:43.2,TR:-131.0,SR:-5.7,KR:125.3
266253	T:95.0,S:55.2,K:39.8,TR:-121.6,SR:-5.8,KR:115.7
266293	T:93.3,S:55.9,K:37.4,TR:-116.1,SR:-6.0,KR:110.1
266333	T:90.8,S:57.1,K:33.6,TR:-105.1,SR:-4.9,KR:100.2
266373	T:88.3,S:60.0,K:28.3,TR:-93.9,SR:-2.3,KR:91.6
266413	T:84.1,S:62.1,K:22.0,TR:-80.5,SR:-1.5,KR:79.1
266453	T:83.0,S:63.5,K:19.5,TR:-76.0,SR:-1.8,KR:74.3
266493	T:80.0,S:66.1,K:14.0,TR:-65.6,SR:-3.9,KR:61.7
266533	T:77.0,S:68.4,K:8.6,TR:-57.7,SR:-6.8,KR:50.8
266573	T:74.9,S:70.4,K:4.6,TR:-51.4,SR:-6.3,KR:45.2
266613	T:73.8,S:70.9,K:2.9,TR:-48.5,SR:-7.1,KR:41.4
266653	T:72.1,S:72.4,K:0.3,TR:-43.8,SR:-7.8,KR:35.9
266693	T:70.5,S:74.4,K:3.9,TR:-38.5,SR:-5.9,KR:32.6
266733	T:69.7,S:74.9,K:5.3,TR:-36.1,SR:-7.6,KR:28.5
266773	T:68.3,S:75.8,K:7.5,TR:-32.1,SR:-10.3,KR:21.8
266813	T:67.0,S:76.6,K:9.5,TR:-29.0,SR:-12.0,KR:17.0
266853	T:66.2,S:76.3,K:10.1,TR:-26.5,SR:-14.8,KR:11.7
266893	T:66.2,S:76.6,K:10.4,TR:-25.9,SR:-16.0,KR:9.8
266933	T:66.4,S:76.7,K:10.4,TR:-25.3,SR:-16.8,KR:8.5
266973	T:67.0,S:76.2,K:9.1,TR:-24.2,SR:-18.1,KR:6.1
267013	T:67.5,S:74.6,K:7.2,TR:-23.0,SR:-19.3,KR:3.7
267053	T:68.6,S:73.5,K:4.9,TR:-24.1,SR:-19.7,KR:4.4
267093	T:70.5,S:71.5,K:1.0,TR:-25.8,SR:-20.9,KR:4.9
267133	T:72.0,S:70.2,K:1.8,TR:-27.4,SR:-20.6,KR:6.8
267173	T:73.7,S:69.1,K:4.6,TR:-28.6,SR:-20.4,KR:8.1
267213	T:74.5,S:68.2,K:6.3,TR:-29.3,SR:-18.9,KR:10.5
267253	T:76.4,S:66.6,K:9.8,TR:-30.3,SR:-18.8,KR:11.5
267293	T:78.9,S:64.4,K:14.5,TR:-36.3,SR:-18.4,KR:17.9
267333	T:81.6,S:62.0,K:19.5,TR:-45.5,SR:-18.9,KR:26.5
267373	T:83.1,S:60.7,K:22.4,TR:-52.1,SR:-19.0,KR:33.1
267413	T:86.3,S:58.6,K:27.7,TR:-66.1,SR:-19.6,KR:46.5
267453	T:88.5,S:56.6,K:31.8,TR:-77.9,SR:-18.1,KR:59.8
267493	T:91.7,S:55.2,K:36.6,TR:-93.6,SR:-16.2,KR:77.4
267533	T:93.2,S:54.5,K:38.7,TR:-99.5,SR:-15.9,KR:83.6
267573	T:97.0,S:53.3,K:43.7,TR:-110.0,SR:-14.2,KR:95.8
267613	T:99.2,S:51.6,K:47.6,TR:-118.4,SR:-13.6,KR:104.8
267653	T:101.1,S:51.1,K:50.0,TR:-121.6,SR:-13.5,KR:108.1
267693	T:104.0,S:49.9,K:54.2,TR:-127.6,SR:-12.9,KR:114.7
267733	T:107.1,S:48.9,K:58.2,TR:-132.1,SR:-12.7,KR:119.5
267773	T:109.2,S:47.9,K:61.3,TR:-137.3,SR:-11.8,KR:125.5
267813	T:110.0,S:47.3,K:62.7,TR:-138.8,SR:-11.9,KR:126.8
267853	T:113.1,S:46.5,K:66.6,TR:-142.4,SR:-12.1,KR:130.3
267893	T:113.6,S:46.0,K:67.6,TR:-143.3,SR:-11.5,KR:131.8
267933	T:114.4,S:45.9,K:68.5,TR:-145.4,SR:-11.4,KR:134.1
267973	T:115.0,S:45.8,K:69.1,TR:-147.2,SR:-11.0,KR:136.1
268013	T:115.5,S:45.8,K:69.7,TR:-148.0,SR:-10.5,KR:137.4
268053	T:116.3,S:45.5,K:70.8,TR:-150.2,SR:-10.3,KR:139.8
268093	T:116.4,S:46.1,K:70.3,TR:-154.6,SR:-9.9,KR:144.7
268133	T:115.7,S:46.7,K:69.0,TR:-156.0,SR:-9.4,KR:146.6
268173	T:114.0,S:48.3,K:65.7,TR:-157.6,SR:-7.4,KR:150.3
268213	T:112.6,S:49.5,K:63.1,TR:-159.1,SR:-6.3,KR:152.7
268253	T:108.7,S:51.2,K:57.5,TR:-154.5,SR:-5.0,KR:149.5
268293	T:106.9,S:52.4,K:54.5,TR:-151.3,SR:-3.8,KR:147.6
268333	T:103.4,S:54.5,K:48.9,TR:-141.9,SR:-3.3,KR:138.6
268373	T:98.3,S:56.7,K:41.6,TR:-122.2,SR:-3.9,KR:118.3
268413	T:93.8,S:59.0,K:34.8,TR:-103.3,SR:-3.1,KR:100.2
268453	T:91.1,S:60.1,K:31.0,TR:-91.3,SR:-3.8,KR:87.5
268493	T:86.8,S:61.5,K:25.3,TR:-74.7,SR:-7.1,KR:67.7
268533	T:81.8,S:64.6,K:17.2,TR:-60.9,SR:-6.7,KR:54.1
268573	T:79.9,S:66.7,K:13.2,TR:-57.1,SR:-5.3,KR:51.8
268613	T:78.0,S:70.4,K:7.6,TR:-52.5,SR:-7.7,KR:44.8
268653	T:74.6,S:71.9,K:2.7,TR:-43.6,SR:-9.2,KR:34.4
268693	T:73.0,S:74.7,K:1.7,TR:-39.5,SR:-2.8,KR:36.7
268733	T:72.1,S:75.9,K:3.7,TR:-37.1,SR:-1.3,KR:35.8
268773	T:70.8,S:77.2,K:6.4,TR:-32.2,SR:-5.8,KR:26.4
268813	T:69.8,S:79.1,K:9.3,TR:-28.5,SR:-9.1,KR:19.5
268853	T:69.0,S:79.9,K:10.9,TR:-25.4,SR:-14.0,KR:11.4
268893	T:67.7,S:80.3,K:12.6,TR:-23.1,SR:-16.6,KR:6.6
268933	T:67.7,S:80.9,K:13.2,TR:-23.8,SR:-20.6,KR:3.3
268973	T:67.4,S:81.4,K:14.0,TR:-23.0,SR:-23.5,KR:0.5
269013	T:68.3,S:82.6,K:14.3,TR:-23.7,SR:-26.0,KR:2.2
269053	T:68.4,S:82.5,K:14.1,TR:-23.3,SR:-25.6,KR:2.3
269093	T:70.2,S:82.7,K:12.5,TR:-22.7,SR:-26.4,KR:3.8
269133	T:70.8,S:80.8,K:10.0,TR:-24.7,SR:-24.9,KR:0.2
269173	T:71.2,S:79.8,K:8.6,TR:-27.0,SR:-25.7,KR:1.3
269213	T:70.7,S:79.4,K:8.8,TR:-26.6,SR:-26.2,KR:0.5
269253	T:71.6,S:79.5,K:7.8,TR:-29.2,SR:-25.2,KR:4.0
269293	T:73.3,S:79.2,K:6.0,TR:-32.4,SR:-20.5,KR:11.8
269333	T:77.0,S:79.1,K:2.2,TR:-40.0,SR:-20.7,KR:19.3
269373	T:80.2,S:78.7,K:1.5,TR:-46.6,SR:-20.5,KR:26.1
269413	T:84.1,S:78.3,K:5.8,TR:-50.0,SR:-21.8,KR:28.1
269453	T:87.0,S:77.6,K:9.4,TR:-57.1,SR:-20.0,KR:37.1
269493	T:87.9,S:77.5,K:10.4,TR:-61.1,SR:-19.1,KR:42.1
269533	T:90.1,S:77.4,K:12.7,TR:-75.2,SR:-19.0,KR:56.2
269573	T:92.6,S:76.7,K:15.9,TR:-84.1,SR:-17.9,KR:66.2
269613	T:94.9,S:76.7,K:18.2,TR:-102.2,SR:-19.1,KR:83.1
269653	T:97.0,S:77.0,K:20.0,TR:-108.4,SR:-18.4,KR:90.1
269693	T:100.2,S:77.1,K:23.1,TR:-120.4,SR:-17.5,KR:102.9
269733	T:102.1,S:77.6,K:24.5,TR:-127.7,SR:-15.2,KR:112.6
269773	T:106.4,S:77.6,K:28.9,TR:-136.4,SR:-14.9,KR:121.5
269813	T:106.9,S:77.4,K:29.5,TR:-138.0,SR:-14.6,KR:123.4
269853	T:108.2,S:77.1,K:31.1,TR:-144.6,SR:-13.2,KR:131.4
269893	T:108.4,S:76.1,K:32.3,TR:-147.9,SR:-13.4,KR:134.5
269933	T:108.5,S:75.1,K:33.5,TR:-150.8,SR:-14.0,KR:136.9
269973	T:108.3,S:74.4,K:33.9,TR:-153.2,SR:-14.4,KR:138.8
270013	T:108.5,S:73.0,K:35.5,TR:-153.3,SR:-14.4,KR:138.9
270053	T:108.9,S:72.0,K:37.0,TR:-154.2,SR:-15.3,KR:138.9
270093	T:109.6,S:70.2,K:39.4,TR:-155.3,SR:-17.1,KR:138.1
270133	T:109.9,S:69.1,K:40.8,TR:-155.5,SR:-17.5,KR:138.0
270173	T:109.7,S:67.2,K:42.5,TR:-156.2,SR:-18.2,KR:138.0
270213	T:110.7,S:64.7,K:46.1,TR:-157.1,SR:-19.6,KR:137.5
270253	T:111.7,S:62.2,K:49.5,TR:-157.8,SR:-19.6,KR:138.3
270293	T:114.9,S:61.0,K:53.9,TR:-160.0,SR:-19.4,KR:140.6
270333	T:115.4,S:58.0,K:57.4,TR:-159.6,SR:-20.0,KR:139.5
270373	T:115.0,S:55.7,K:59.3,TR:-158.8,SR:-19.4,KR:139.4
270413	T:115.3,S:54.9,K:60.4,TR:-158.7,SR:-18.4,KR:140.3
270453	T:115.7,S:53.3,K:62.4,TR:-158.9,SR:-18.1,KR:140.7
270493	T:115.9,S:51.2,K:64.8,TR:-160.1,SR:-18.4,KR:141.7
270533	T:115.0,S:48.5,K:66.5,TR:-163.2,SR:-18.2,KR:145.0
270573	T:114.5,S:47.0,K:67.5,TR:-166.0,SR:-19.4,KR:146.5
270613	T:112.4,S:43.8,K:68.6,TR:-167.6,SR:-21.2,KR:146.5
270653	T:108.6,S:40.6,K:68.1,TR:-164.4,SR:-23.5,KR:140.9
270693	T:104.1,S:37.0,K:67.0,TR:-157.6,SR:-24.3,KR:133.3
270733	T:100.4,S:35.5,K:64.9,TR:-141.1,SR:-24.8,KR:116.3
270773	T:97.1,S:31.1,K:66.0,TR:-129.1,SR:-23.1,KR:106.0
270813	T:93.0,S:26.0,K:67.1,TR:-114.0,SR:-20.3,KR:93.7
270853	T:89.7,S:21.4,K:68.3,TR:-100.1,SR:-19.8,KR:80.3
270893	T:87.0,S:18.7,K:68.3,TR:-90.6,SR:-19.1,KR:71.5
270933	T:83.0,S:11.7,K:71.4,TR:-78.5,SR:-18.4,KR:60.1
270973	T:78.8,S:9.1,K:69.7,TR:-66.0,SR:-18.1,KR:48.0
271013	T:75.3,S:6.1,K:69.2,TR:-58.3,SR:-17.6,KR:40.6
271053	T:73.8,S:4.6,K:69.2,TR:-52.5,SR:-16.8,KR:35.7
271093	T:71.5,S:4.0,K:67.5,TR:-41.9,SR:-15.5,KR:26.5
271133	T:70.9,S:3.9,K:67.0,TR:-36.2,SR:-14.7,KR:21.4
271173	T:69.2,S:3.2,K:66.1,TR:-28.8,SR:-14.4,KR:14.4
271213	T:69.1,S:2.6,K:66.4,TR:-26.5,SR:-14.2,KR:12.3
271253	T:69.1,S:2.2,K:66.9,TR:-25.7,SR:-13.4,KR:12.3
271293	T:68.6,S:0.7,K:68.0,TR:-23.9,SR:-13.4,KR:10.4
271333	T:68.4,S:-0.2,K:68.6,TR:-22.3,SR:-13.4,KR:8.8
271373	T:68.8,S:-0.9,K:69.7,TR:-21.9,SR:-13.8,KR:8.2
271413	T:69.5,S:-1.4,K:71.0,TR:-21.0,SR:-13.2,KR:7.9
271453	T:70.1,S:-1.4,K:71.5,TR:-21.5,SR:-12.9,KR:8.6
271493	T:70.4,S:-1.6,K:72.0,TR:-22.0,SR:-12.6,KR:9.4
271533	T:70.8,S:-0.9,K:71.8,TR:-23.0,SR:-12.4,KR:10.6
271573	T:70.8,S:-0.8,K:71.6,TR:-23.8,SR:-12.3,KR:11.5
271613	T:70.7,S:-0.8,K:71.6,TR:-24.2,SR:-12.0,KR:12.2
271653	T:70.7,S:-0.4,K:71.1,TR:-25.0,SR:-11.9,KR:13.1
271693	T:70.4,S:-0.1,K:70.5,TR:-25.2,SR:-11.5,KR:13.7
271733	T:70.0,S:0.5,K:69.5,TR:-25.0,SR:-11.3,KR:13.7
271773	T:69.8,S:1.0,K:68.7,TR:-26.4,SR:-10.5,KR:15.9
271813	T:69.5,S:1.4,K:68.2,TR:-26.2,SR:-10.9,KR:15.3
271854	T:69.4,S:2.3,K:67.2,TR:-26.2,SR:-10.9,KR:15.3
271893	T:68.6,S:4.4,K:64.2,TR:-26.7,SR:-10.1,KR:16.6
271933	T:67.6,S:6.3,K:61.3,TR:-26.5,SR:-10.8,KR:15.7
271973	T:67.3,S:6.7,K:60.5,TR:-26.6,SR:-9.9,KR:16.7
272013	T:66.9,S:8.0,K:58.9,TR:-26.8,SR:-10.8,KR:16.0
272053	T:66.3,S:7.8,K:58.5,TR:-27.0,SR:-12.8,KR:14.2
272093	T:65.4,S:7.3,K:58.1,TR:-25.8,SR:-13.6,KR:12.2
272133	T:65.2,S:7.8,K:57.5,TR:-25.9,SR:-14.1,KR:11.8
272173	T:64.9,S:7.8,K:57.1,TR:-24.3,SR:-15.0,KR:9.3
272213	T:63.2,S:7.5,K:55.7,TR:-23.2,SR:-14.6,KR:8.6
272253	T:62.3,S:8.1,K:54.2,TR:-23.0,SR:-13.7,KR:9.4
272293	T:61.2,S:9.9,K:51.3,TR:-22.7,SR:-11.7,KR:11.1
272333	T:60.9,S:10.1,K:50.8,TR:-22.2,SR:-9.3,KR:12.9
272373	T:61.0,S:11.7,K:49.3,TR:-24.3,SR:-8.9,KR:15.3
272413	T:60.9,S:12.3,K:48.6,TR:-25.3,SR:-7.7,KR:17.6
272453	T:61.8,S:16.2,K:45.6,TR:-28.9,SR:-6.8,KR:22.1
272493	T:61.7,S:17.3,K:44.4,TR:-29.5,SR:-6.3,KR:23.2
272533	T:59.7,S:25.8,K:34.0,TR:-27.0,SR:0.0,KR:27.0
272573	T:62.8,S:33.2,K:29.6,TR:-28.7,SR:4.9,KR:33.6
272613	T:62.5,S:40.7,K:21.8,TR:-28.7,SR:12.2,KR:40.9
272653	T:61.7,S:45.7,K:16.0,TR:-28.3,SR:4.7,KR:32.9
272693	T:60.3,S:52.9,K:7.4,TR:-26.8,SR:7.0,KR:33.7
272733	T:60.3,S:54.7,K:5.6,TR:-24.9,SR:4.4,KR:29.4
272773	T:60.8,S:60.5,K:0.3,TR:-20.0,SR:-10.3,KR:9.7
272813	T:61.0,S:66.1,K:5.1,TR:-15.5,SR:-13.0,KR:2.5
272853	T:61.3,S:68.9,K:7.6,TR:-13.4,SR:-18.1,KR:4.8
272893	T:61.7,S:71.1,K:9.4,TR:-12.2,SR:-24.8,KR:12.6
272933	T:63.7,S:74.1,K:10.4,TR:-11.0,SR:-29.7,KR:18.8
272973	T:63.5,S:75.7,K:12.2,TR:-8.7,SR:-35.1,KR:26.4
273013	T:64.1,S:78.1,K:14.1,TR:-7.7,SR:-41.5,KR:33.9
273053	T:64.5,S:78.9,K:14.4,TR:-8.0,SR:-44.1,KR:36.1
273093	T:65.7,S:80.4,K:14.8,TR:-8.8,SR:-48.1,KR:39.3
273133	T:67.2,S:81.7,K:14.5,TR:-9.6,SR:-52.0,KR:42.4
273173	T:68.0,S:81.9,K:13.9,TR:-8.7,SR:-53.1,KR:44.4
273213	T:69.4,S:81.7,K:12.3,TR:-9.2,SR:-54.8,KR:45.6
273253	T:69.6,S:81.7,K:12.1,TR:-8.1,SR:-59.4,KR:51.3
273293	T:69.9,S:83.0,K:13.1,TR:-10.6,SR:-64.1,KR:53.5
273333	T:70.1,S:83.3,K:13.1,TR:-12.2,SR:-64.2,KR:52.0
273373	T:71.1,S:83.0,K:11.8,TR:-14.1,SR:-55.5,KR:41.4
273413	T:72.1,S:84.2,K:12.1,TR:-18.4,SR:-50.7,KR:32.3
273453	T:73.2,S:84.3,K:11.1,TR:-26.4,SR:-33.0,KR:6.5
273493	T:71.9,S:85.6,K:13.8,TR:-23.5,SR:-56.1,KR:32.6
273533	T:68.3,S:84.9,K:16.7,TR:-22.8,SR:-53.3,KR:30.5
273573	T:69.3,S:85.2,K:15.8,TR:-28.8,SR:-44.3,KR:15.5
273613	T:68.6,S:84.2,K:15.7,TR:-29.8,SR:-31.8,KR:2.0
273653	T:68.3,S:83.4,K:15.1,TR:-30.0,SR:-24.3,KR:5.7
273693	T:68.0,S:83.1,K:15.1,TR:-26.7,SR:-22.9,KR:3.8
273733	T:66.7,S:82.8,K:16.1,TR:-20.9,SR:-14.5,KR:6.5
273773	T:67.6,S:82.0,K:14.4,TR:-16.8,SR:-6.5,KR:10.3
273813	T:66.7,S:81.5,K:14.8,TR:-14.6,SR:-7.9,KR:6.7
273853	T:68.9,S:82.3,K:13.4,TR:-11.6,SR:-11.1,KR:0.5
273893	T:62.9,S:82.0,K:19.2,TR:-8.6,SR:-14.4,KR:5.8
273933	T:64.5,S:83.0,K:18.5,TR:-16.4,SR:-5.0,KR:11.4
273973	T:65.1,S:82.6,K:17.6,TR:-16.9,SR:-3.7,KR:13.2
274013	T:65.5,S:78.2,K:12.8,TR:-17.1,SR:-11.0,KR:6.1
274053	T:67.0,S:75.9,K:8.9,TR:-14.7,SR:-14.1,KR:0.6
274093	T:67.8,S:74.1,K:6.3,TR:-13.2,SR:-12.2,KR:1.0
274133	T:68.9,S:71.1,K:2.1,TR:-12.0,SR:-12.8,KR:0.8
274173	T:70.1,S:67.0,K:3.0,TR:-13.7,SR:-13.5,KR:0.2
274213	T:70.6,S:63.7,K:6.9,TR:-13.9,SR:-16.9,KR:3.1
274253	T:71.0,S:62.2,K:8.8,TR:-13.9,SR:-12.3,KR:1.5
274293	T:70.9,S:57.3,K:13.7,TR:-12.4,SR:-17.3,KR:4.9
274333	T:71.8,S:54.4,K:17.4,TR:-12.1,SR:-19.6,KR:7.5
274373	T:72.8,S:49.6,K:23.2,TR:-13.5,SR:-17.9,KR:4.4
274413	T:72.7,S:46.1,K:26.6,TR:-14.4,SR:-16.7,KR:2.3
274453	T:73.4,S:40.7,K:32.7,TR:-16.3,SR:-20.3,KR:4.0
274493	T:74.6,S:36.3,K:38.4,TR:-17.5,SR:-19.8,KR:2.3
274533	T:76.0,S:30.5,K:45.5,TR:-22.6,SR:-22.4,KR:0.2
274573	T:76.5,S:26.1,K:50.5,TR:-23.2,SR:-20.0,KR:3.2
274613	T:76.7,S:19.4,K:57.3,TR:-23.4,SR:-17.4,KR:6.0
274653	T:77.3,S:15.8,K:61.5,TR:-17.1,SR:-14.9,KR:2.1
274693	T:78.5,S:14.4,K:64.2,TR:-15.3,SR:-12.3,KR:3.0
274733	T:79.0,S:13.7,K:65.3,TR:-17.5,SR:-10.4,KR:7.0
274773	T:80.0,S:11.6,K:68.4,TR:-16.8,SR:-9.7,KR:7.0
274813	T:80.1,S:10.1,K:69.9,TR:-14.5,SR:-9.7,KR:4.8
274853	T:79.8,S:7.2,K:72.6,TR:-12.8,SR:-8.7,KR:4.1
274893	T:79.8,S:6.1,K:73.7,TR:-13.0,SR:-8.2,KR:4.8
274933	T:79.6,S:3.2,K:76.4,TR:-12.3,SR:-8.0,KR:4.2
274973	T:79.2,S:1.2,K:78.1,TR:-11.8,SR:-8.0,KR:3.8
275013	T:79.3,S:0.7,K:78.6,TR:-13.1,SR:-7.9,KR:5.3
275053	T:79.2,S:-0.1,K:79.3,TR:-14.8,SR:-7.1,KR:7.7
275093	T:78.8,S:-0.5,K:79.3,TR:-16.8,SR:-6.7,KR:10.1
275133	T:78.8,S:-0.6,K:79.4,TR:-18.1,SR:-5.9,KR:12.2
275173	T:78.8,S:-0.5,K:79.4,TR:-18.7,SR:-5.5,KR:13.1
275213	T:78.5,S:-0.6,K:79.1,TR:-19.0,SR:-5.3,KR:13.7
275253	T:78.7,S:-0.5,K:79.2,TR:-20.9,SR:-4.0,KR:16.9
275293	T:78.8,S:0.6,K:78.3,TR:-23.5,SR:-5.4,KR:18.1
275333	T:78.9,S:1.2,K:77.8,TR:-24.9,SR:-5.7,KR:19.1
275373	T:79.1,S:1.8,K:77.3,TR:-25.9,SR:-5.6,KR:20.3
275413	T:79.1,S:1.0,K:78.0,TR:-25.0,SR:-5.1,KR:19.9
275453	T:79.0,S:1.7,K:77.3,TR:-26.5,SR:-4.5,KR:22.0
275493	T:80.5,S:2.0,K:78.5,TR:-12.5,SR:-5.2,KR:7.3
275533	T:80.2,S:2.7,K:77.5,TR:-18.6,SR:-5.7,KR:12.8
275573	T:80.5,S:3.6,K:77.0,TR:-22.8,SR:-6.1,KR:16.7
275614	T:80.7,S:4.7,K:76.0,TR:-25.3,SR:-6.0,KR:19.3
275653	T:80.5,S:4.8,K:75.7,TR:-24.4,SR:-6.5,KR:17.9
275693	T:80.3,S:5.4,K:74.9,TR:-23.8,SR:-7.2,KR:16.7
275733	T:80.2,S:5.4,K:74.8,TR:-25.1,SR:-7.9,KR:17.1
275773	T:80.0,S:5.4,K:74.6,TR:-26.2,SR:-8.3,KR:17.9
275813	T:80.1,S:5.7,K:74.3,TR:-26.5,SR:-8.8,KR:17.7
275853	T:80.3,S:5.5,K:74.8,TR:-27.6,SR:-8.8,KR:18.9
275893	T:81.1,S:5.6,K:75.5,TR:-31.1,SR:-8.9,KR:22.2
275933	T:81.8,S:5.6,K:76.2,TR:-32.4,SR:-9.0,KR:23.4
275973	T:82.1,S:5.2,K:77.0,TR:-31.4,SR:-9.2,KR:22.2
276014	T:82.0,S:4.8,K:77.2,TR:-31.6,SR:-9.7,KR:21.9
276053	T:82.0,S:4.7,K:77.3,TR:-30.5,SR:-10.3,KR:20.2
276093	T:81.7,S:4.8,K:76.9,TR:-28.8,SR:-10.3,KR:18.6
276133	T:80.5,S:5.2,K:75.3,TR:-27.3,SR:-9.3,KR:18.0
276173	T:79.5,S:5.7,K:73.8,TR:-26.2,SR:-8.9,KR:17.3
276213	T:78.7,S:6.6,K:72.1,TR:-26.2,SR:-7.6,KR:18.5
276253	T:78.4,S:7.3,K:71.1,TR:-26.6,SR:-6.8,KR:19.9
276293	T:77.9,S:7.9,K:70.0,TR:-26.2,SR:-7.8,KR:18.3
276333	T:76.6,S:9.3,K:67.4,TR:-22.5,SR:-7.4,KR:15.1
276373	T:75.4,S:11.8,K:63.7,TR:-20.0,SR:-2.8,KR:17.1
276413	T:75.0,S:12.0,K:63.0,TR:-20.1,SR:-2.0,KR:18.1
276453	T:74.2,S:15.9,K:58.4,TR:-17.8,SR:-1.9,KR:15.9
276493	T:73.7,S:18.5,K:55.2,TR:-18.6,SR:-2.1,KR:16.5
276533	T:74.1,S:20.9,K:53.2,TR:-20.6,SR:-3.3,KR:17.3
276573	T:73.7,S:21.9,K:51.8,TR:-20.6,SR:-2.6,KR:18.0
276613	T:72.9,S:25.8,K:47.1,TR:-18.6,SR:0.2,KR:18.8
276653	T:71.8,S:30.3,K:41.5,TR:-17.2,SR:0.8,KR:18.1
276693	T:70.8,S:37.3,K:33.5,TR:-16.2,SR:3.8,KR:19.9
276733	T:70.5,S:40.0,K:30.5,TR:-15.6,SR:3.7,KR:19.2
276773	T:70.2,S:45.5,K:24.7,TR:-14.9,SR:1.1,KR:16.0
276813	T:70.2,S:52.9,K:17.3,TR:-14.9,SR:4.3,KR:19.1
276853	T:70.0,S:56.0,K:14.0,TR:-14.1,SR:1.7,KR:15.8
276893	T:69.6,S:60.9,K:8.7,TR:-13.2,SR:-4.4,KR:8.8
276933	T:69.4,S:65.1,K:4.3,TR:-12.8,SR:3.6,KR:16.4
276973	T:69.6,S:69.3,K:0.2,TR:-12.8,SR:-1.7,KR:11.1
277013	T:69.6,S:71.8,K:2.2,TR:-13.6,SR:-12.9,KR:0.7
277053	T:69.6,S:75.1,K:5.5,TR:-14.6,SR:-22.9,KR:8.3
277093	T:69.6,S:77.1,K:7.5,TR:-15.2,SR:-12.6,KR:2.6
277133	T:69.7,S:78.9,K:9.2,TR:-16.5,SR:-14.5,KR:2.0
277173	T:70.3,S:79.7,K:9.4,TR:-18.5,SR:-17.5,KR:1.0
277213	T:71.3,S:81.0,K:9.8,TR:-18.7,SR:-22.6,KR:3.9
277253	T:70.8,S:81.9,K:11.1,TR:-15.9,SR:-19.7,KR:3.8
277293	T:72.3,S:81.8,K:9.5,TR:-6.9,SR:-21.1,KR:14.1
277333	T:73.1,S:82.2,K:9.1,TR:-12.0,SR:-23.3,KR:11.3
277373	T:73.7,S:82.4,K:8.7,TR:-17.7,SR:-28.1,KR:10.4
277413	T:72.5,S:83.2,K:10.7,TR:-18.1,SR:-37.1,KR:18.9
277453	T:73.9,S:83.0,K:9.1,TR:-23.0,SR:-30.1,KR:7.2
277493	T:73.9,S:83.5,K:9.6,TR:-19.5,SR:-32.1,KR:12.5
277534	T:73.7,S:83.3,K:9.7,TR:-17.7,SR:-33.5,KR:15.8
277573	T:74.6,S:83.9,K:9.3,TR:-16.0,SR:-38.9,KR:23.0
277613	T:75.8,S:84.0,K:8.1,TR:-14.3,SR:-35.9,KR:21.6
277653	T:76.4,S:83.7,K:7.3,TR:-15.0,SR:-35.7,KR:20.7
277693	T:77.0,S:83.9,K:6.9,TR:-13.2,SR:-29.5,KR:16.3
277733	T:77.4,S:83.8,K:6.4,TR:-15.7,SR:-26.2,KR:10.5
277773	T:77.4,S:83.4,K:5.9,TR:-16.2,SR:-26.1,KR:9.9
277813	T:77.3,S:83.8,K:6.5,TR:-17.4,SR:-27.5,KR:10.0
277853	T:77.2,S:84.5,K:7.2,TR:-18.8,SR:-33.4,KR:14.6
277893	T:77.4,S:84.4,K:7.0,TR:-20.2,SR:-37.2,KR:17.0
277933	T:77.5,S:84.2,K:6.7,TR:-21.3,SR:-38.6,KR:17.3
277973	T:77.6,S:84.0,K:6.4,TR:-21.5,SR:-39.1,KR:17.6
278013	T:77.6,S:83.6,K:6.0,TR:-22.2,SR:-34.9,KR:12.8
278053	T:77.4,S:84.5,K:7.0,TR:-22.4,SR:-33.9,KR:11.5
278093	T:77.1,S:84.4,K:7.3,TR:-21.6,SR:-35.5,KR:14.0
278133	T:75.5,S:84.3,K:8.8,TR:-21.0,SR:-35.9,KR:14.9
278173	T:76.6,S:84.5,K:7.9,TR:-23.2,SR:-41.2,KR:18.0
278213	T:77.1,S:86.4,K:9.3,TR:-27.3,SR:-50.1,KR:22.8
278253	T:77.3,S:88.4,K:11.1,TR:-31.4,SR:-56.8,KR:25.4
278293	T:77.8,S:89.6,K:11.9,TR:-35.6,SR:-29.2,KR:6.4
278333	T:77.0,S:85.2,K:8.2,TR:-33.1,SR:-18.4,KR:14.7
278373	T:76.7,S:82.8,K:6.1,TR:-34.0,SR:-26.8,KR:7.2
278413	T:76.3,S:81.9,K:5.6,TR:-32.7,SR:-30.3,KR:2.3
278453	T:75.5,S:80.2,K:4.7,TR:-33.0,SR:-32.6,KR:0.4
278493	T:75.1,S:78.9,K:3.8,TR:-32.0,SR:-32.4,KR:0.3
278533	T:75.3,S:78.3,K:3.0,TR:-30.3,SR:-36.6,KR:6.3
